,images,target
1868,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-334.png,ViralPneumonia
1869,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-72.png,ViralPneumonia
1870,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1301.png,ViralPneumonia
1871,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-898.png,ViralPneumonia
1872,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1318.png,ViralPneumonia
1873,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-456.png,ViralPneumonia
1874,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-490.png,ViralPneumonia
1875,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-535.png,ViralPneumonia
1876,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-128.png,ViralPneumonia
1877,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-871.png,ViralPneumonia
1878,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1282.png,ViralPneumonia
1879,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-900.png,ViralPneumonia
1880,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-59.png,ViralPneumonia
1881,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1219.png,ViralPneumonia
1882,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-720.png,ViralPneumonia
1883,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1328.png,ViralPneumonia
1884,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-571.png,ViralPneumonia
1885,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1091.png,ViralPneumonia
1886,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-658.png,ViralPneumonia
1887,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-63.png,ViralPneumonia
1888,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-221.png,ViralPneumonia
1889,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1083.png,ViralPneumonia
1890,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-46.png,ViralPneumonia
1891,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-644.png,ViralPneumonia
1892,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1209.png,ViralPneumonia
1893,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-333.png,ViralPneumonia
1894,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-261.png,ViralPneumonia
1895,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1077.png,ViralPneumonia
1896,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-551.png,ViralPneumonia
1897,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-758.png,ViralPneumonia
1898,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1027.png,ViralPneumonia
1899,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-9.png,ViralPneumonia
1900,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1311.png,ViralPneumonia
1901,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-628.png,ViralPneumonia
1902,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-450.png,ViralPneumonia
1903,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-554.png,ViralPneumonia
1904,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-321.png,ViralPneumonia
1905,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-879.png,ViralPneumonia
1906,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-493.png,ViralPneumonia
1907,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-438.png,ViralPneumonia
1908,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-247.png,ViralPneumonia
1909,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-165.png,ViralPneumonia
1910,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-506.png,ViralPneumonia
1911,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-108.png,ViralPneumonia
1912,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-932.png,ViralPneumonia
1913,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-864.png,ViralPneumonia
1914,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-954.png,ViralPneumonia
1915,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-406.png,ViralPneumonia
1916,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-787.png,ViralPneumonia
1917,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-401.png,ViralPneumonia
1918,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-15.png,ViralPneumonia
1919,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-558.png,ViralPneumonia
1920,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-467.png,ViralPneumonia
1921,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-80.png,ViralPneumonia
1922,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-410.png,ViralPneumonia
1923,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-170.png,ViralPneumonia
1924,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1039.png,ViralPneumonia
1925,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-491.png,ViralPneumonia
1926,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-617.png,ViralPneumonia
1927,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1308.png,ViralPneumonia
1928,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-878.png,ViralPneumonia
1929,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-944.png,ViralPneumonia
1930,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-832.png,ViralPneumonia
1931,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-910.png,ViralPneumonia
1932,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-505.png,ViralPneumonia
1933,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-927.png,ViralPneumonia
1934,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1216.png,ViralPneumonia
1935,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-442.png,ViralPneumonia
1936,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-171.png,ViralPneumonia
1937,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-93.png,ViralPneumonia
1938,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1302.png,ViralPneumonia
1939,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-600.png,ViralPneumonia
1940,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-983.png,ViralPneumonia
1941,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-936.png,ViralPneumonia
1942,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-31.png,ViralPneumonia
1943,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-226.png,ViralPneumonia
1944,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-679.png,ViralPneumonia
1945,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-501.png,ViralPneumonia
1946,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1325.png,ViralPneumonia
1947,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-766.png,ViralPneumonia
1948,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-16.png,ViralPneumonia
1949,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-751.png,ViralPneumonia
1950,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-581.png,ViralPneumonia
1951,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1064.png,ViralPneumonia
1952,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-815.png,ViralPneumonia
1953,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1152.png,ViralPneumonia
1954,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-612.png,ViralPneumonia
1955,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1041.png,ViralPneumonia
1956,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-173.png,ViralPneumonia
1957,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-187.png,ViralPneumonia
1958,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-948.png,ViralPneumonia
1959,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1167.png,ViralPneumonia
1960,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1078.png,ViralPneumonia
1961,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1052.png,ViralPneumonia
1962,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-109.png,ViralPneumonia
1963,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-216.png,ViralPneumonia
1964,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1016.png,ViralPneumonia
1965,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1013.png,ViralPneumonia
1966,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1269.png,ViralPneumonia
1967,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-925.png,ViralPneumonia
1968,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-17.png,ViralPneumonia
1969,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1089.png,ViralPneumonia
1970,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1200.png,ViralPneumonia
1971,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1204.png,ViralPneumonia
1972,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-459.png,ViralPneumonia
1973,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-538.png,ViralPneumonia
1974,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-151.png,ViralPneumonia
1975,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-474.png,ViralPneumonia
1976,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-615.png,ViralPneumonia
1977,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-466.png,ViralPneumonia
1978,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-970.png,ViralPneumonia
1979,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-217.png,ViralPneumonia
1980,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-770.png,ViralPneumonia
1981,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-381.png,ViralPneumonia
1982,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-42.png,ViralPneumonia
1983,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-969.png,ViralPneumonia
1984,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-714.png,ViralPneumonia
1985,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-95.png,ViralPneumonia
1986,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-656.png,ViralPneumonia
1987,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-592.png,ViralPneumonia
1988,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1344.png,ViralPneumonia
1989,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-28.png,ViralPneumonia
1990,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-913.png,ViralPneumonia
1991,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-647.png,ViralPneumonia
1992,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-982.png,ViralPneumonia
1993,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-741.png,ViralPneumonia
1994,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1018.png,ViralPneumonia
1995,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-907.png,ViralPneumonia
1996,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-735.png,ViralPneumonia
1997,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-779.png,ViralPneumonia
1998,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1222.png,ViralPneumonia
1999,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-395.png,ViralPneumonia
2000,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-701.png,ViralPneumonia
2001,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-6.png,ViralPneumonia
2002,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-366.png,ViralPneumonia
2003,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-895.png,ViralPneumonia
2004,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-374.png,ViralPneumonia
2005,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1145.png,ViralPneumonia
2006,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-328.png,ViralPneumonia
2007,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1082.png,ViralPneumonia
2008,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1184.png,ViralPneumonia
2009,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1212.png,ViralPneumonia
2010,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1159.png,ViralPneumonia
2011,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-799.png,ViralPneumonia
2012,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-155.png,ViralPneumonia
2013,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-461.png,ViralPneumonia
2014,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-596.png,ViralPneumonia
2015,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-794.png,ViralPneumonia
2016,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-387.png,ViralPneumonia
2017,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-807.png,ViralPneumonia
2018,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-115.png,ViralPneumonia
2019,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-669.png,ViralPneumonia
2020,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-981.png,ViralPneumonia
2021,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-309.png,ViralPneumonia
2022,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1227.png,ViralPneumonia
2023,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-362.png,ViralPneumonia
2024,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-519.png,ViralPneumonia
2025,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-634.png,ViralPneumonia
2026,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-304.png,ViralPneumonia
2027,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1234.png,ViralPneumonia
2028,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-674.png,ViralPneumonia
2029,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-517.png,ViralPneumonia
2030,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-51.png,ViralPneumonia
2031,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-52.png,ViralPneumonia
2032,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-711.png,ViralPneumonia
2033,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-760.png,ViralPneumonia
2034,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-996.png,ViralPneumonia
2035,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-101.png,ViralPneumonia
2036,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1179.png,ViralPneumonia
2037,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1075.png,ViralPneumonia
2038,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-965.png,ViralPneumonia
2039,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-938.png,ViralPneumonia
2040,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-670.png,ViralPneumonia
2041,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-808.png,ViralPneumonia
2042,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1276.png,ViralPneumonia
2043,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1307.png,ViralPneumonia
2044,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-465.png,ViralPneumonia
2045,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1092.png,ViralPneumonia
2046,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-754.png,ViralPneumonia
2047,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-408.png,ViralPneumonia
2048,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1104.png,ViralPneumonia
2049,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-803.png,ViralPneumonia
2050,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1322.png,ViralPneumonia
2051,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-533.png,ViralPneumonia
2052,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-23.png,ViralPneumonia
2053,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1137.png,ViralPneumonia
2054,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1111.png,ViralPneumonia
2055,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1247.png,ViralPneumonia
2056,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1194.png,ViralPneumonia
2057,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1166.png,ViralPneumonia
2058,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-595.png,ViralPneumonia
2059,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-524.png,ViralPneumonia
2060,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-710.png,ViralPneumonia
2061,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-86.png,ViralPneumonia
2062,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-645.png,ViralPneumonia
2063,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-67.png,ViralPneumonia
2064,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-472.png,ViralPneumonia
2065,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1021.png,ViralPneumonia
2066,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-642.png,ViralPneumonia
2067,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1067.png,ViralPneumonia
2068,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-345.png,ViralPneumonia
2069,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-301.png,ViralPneumonia
2070,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-300.png,ViralPneumonia
2071,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1132.png,ViralPneumonia
2072,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-835.png,ViralPneumonia
2073,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-208.png,ViralPneumonia
2074,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-390.png,ViralPneumonia
2075,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1327.png,ViralPneumonia
2076,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-623.png,ViralPneumonia
2077,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1272.png,ViralPneumonia
2078,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-539.png,ViralPneumonia
2079,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-901.png,ViralPneumonia
2080,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-738.png,ViralPneumonia
2081,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-733.png,ViralPneumonia
2082,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1185.png,ViralPneumonia
2083,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-220.png,ViralPneumonia
2084,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-203.png,ViralPneumonia
2085,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-437.png,ViralPneumonia
2086,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1221.png,ViralPneumonia
2087,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-578.png,ViralPneumonia
2088,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-603.png,ViralPneumonia
2089,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-40.png,ViralPneumonia
2090,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-544.png,ViralPneumonia
2091,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-303.png,ViralPneumonia
2092,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-125.png,ViralPneumonia
2093,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1155.png,ViralPneumonia
2094,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-912.png,ViralPneumonia
2095,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-666.png,ViralPneumonia
2096,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-196.png,ViralPneumonia
2097,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-699.png,ViralPneumonia
2098,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-363.png,ViralPneumonia
2099,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1300.png,ViralPneumonia
2100,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-823.png,ViralPneumonia
2101,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-99.png,ViralPneumonia
2102,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-665.png,ViralPneumonia
2103,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-640.png,ViralPneumonia
2104,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-810.png,ViralPneumonia
2105,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-771.png,ViralPneumonia
2106,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-697.png,ViralPneumonia
2107,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-515.png,ViralPneumonia
2108,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-991.png,ViralPneumonia
2109,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-709.png,ViralPneumonia
2110,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1023.png,ViralPneumonia
2111,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-457.png,ViralPneumonia
2112,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-924.png,ViralPneumonia
2113,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1279.png,ViralPneumonia
2114,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-791.png,ViralPneumonia
2115,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-814.png,ViralPneumonia
